transaction_id,datetime,date,year,month,year_month,year_quarter,store_id,store_name,district,store_lat,store_lon,customer_id,customer_gender,age_band,customer_segment,channel,payment_method,campaign,product_category,product_subcategory,quantity,unit_price_mur,discount_pct,gross_margin_pct,gross_sales_mur,net_sales_mur,cost_mur,gross_profit_mur,returned_flag,delivery_minutes,satisfaction_score,calc_net_sales,diff
T0019489,2025-05-12T12:41:07Z,2025-05-12,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1571,Female,35-44,Returning,Delivery,Cash,None,Home,Kitchen,2,748.44,0.005,0.19,1496.88,1489.3956,1206.41,282.99,0,42,4.1,1489.3956,0.004400000000032378
T0017737,2025-05-12T13:17:02Z,2025-05-12,2025,5,2025-05,2025Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1895,Male,35-44,New,Online,Card,None,Pharmacy,Wellness,1,232.4,0.015,0.308,232.4,228.91400000000002,158.41,70.5,0,12,4.2,228.91400000000002,0.004000000000019099
T0017494,2025-05-12T13:59:51Z,2025-05-12,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,416,Female,18-24,New,Online,MobileMoney,None,Baby,Formula,1,596.23,0.039,0.201,596.23,572.97703,457.81,115.17,0,19,4.3,572.97703,0.002970000000004802
T0023686,2025-05-12T14:10:16Z,2025-05-12,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2093,Female,45-54,Returning,In-store,Cash,None,Grocery,Beverages,1,59.6,0.033,0.203,59.6,57.6332,45.93,11.7,0,NA,4.6,57.6332,0.0031999999999996476
T0002531,2025-05-12T14:51:00Z,2025-05-12,2025,5,2025-05,2025Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,2042,PreferNotSay,45-54,Returning,Online,BankTransfer,None,Electronics,Mobile,1,3807.97,0.045,0.173,3807.97,3636.6113499999997,3007.48,629.13,0,54,4.5,3636.6113499999997,0.0013499999995474354
T0005484,2025-05-12T15:06:51Z,2025-05-12,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,212,Female,25-34,New,In-store,Card,None,Grocery,Snacks,2,68,0.035,0.209,136,131.24,103.81,27.43,0,NA,3.8,131.24,0
T0017223,2025-05-12T16:20:28Z,2025-05-12,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1954,Male,35-44,New,In-store,Cash,None,Beauty,Fragrance,1,915,0.047,0.275,915,871.995,632.2,239.8,0,NA,3.4,871.995,0.0049999999999954525
T0003081,2025-05-12T16:21:52Z,2025-05-12,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2353,Female,18-24,Returning,In-store,Card,None,Pharmacy,Wellness,1,150.69,0.022,0.272,150.69,147.37482,107.29,40.08,0,NA,NA,147.37482,0.0048199999999951615
T0018204,2025-05-12T16:36:32Z,2025-05-12,2025,5,2025-05,2025Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,344,Female,18-24,New,Online,Card,None,Home,Kitchen,2,331.95,0.034,0.254,663.9,641.3274,478.43,162.9,0,16,4.1,641.3274,0.0026000000000294676
T0017639,2025-05-12T17:53:54Z,2025-05-12,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1504,Female,35-44,Returning,In-store,Cash,None,Grocery,Fresh,2,103.75,0.029,0.192,207.5,201.4825,162.8,38.68,0,NA,NA,201.4825,0.0024999999999977263
T0016307,2025-05-12T19:16:14Z,2025-05-12,2025,5,2025-05,2025Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,545,Male,18-24,New,In-store,MobileMoney,None,Grocery,Fresh,3,95.28,0.014,0.202,285.84,281.83824,224.91,56.93,0,NA,4.6,281.83824,0.0017599999999902138
T0016127,2025-05-12T20:03:31Z,2025-05-12,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,1425,Female,45-54,VIP,In-store,Card,None,Pharmacy,Personal Care,2,274.85,0.03,0.327,549.7,533.2090000000001,358.85,174.36,0,NA,NA,533.2090000000001,9.999999999763531e-4
T0023687,2025-05-12T20:42:45Z,2025-05-12,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,858,Male,45-54,Returning,In-store,Cash,None,Pharmacy,OTC,1,181.16,0.022,0.296,181.16,177.17448,124.73,52.44,0,NA,4.4,177.17448,0.004480000000000928
T0000078,2025-05-12T22:48:23Z,2025-05-12,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,964,Male,25-34,VIP,In-store,Card,None,Electronics,Accessories,1,3779.72,0.057,0.161,3779.72,3564.2759599999995,2990.43,573.85,0,NA,4.6,3564.2759599999995,0.004040000000713917
T0012499,2025-05-12T23:31:05Z,2025-05-12,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,66,Female,25-34,VIP,In-store,BankTransfer,None,Pharmacy,Wellness,1,156.91,0.032,0.281,156.91,151.88888,109.21,42.68,0,NA,3.4,151.88888,0.001119999999986021
T0019685,2025-05-12T23:53:21Z,2025-05-12,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,819,Female,45-54,Returning,Online,Card,None,Electronics,Appliances,1,6739.99,0.005,0.174,6739.99,6706.29005,5539.4,1166.89,0,37,4.3,6706.29005,4.999999964638846e-5
T0007243,2025-05-13T01:14:08Z,2025-05-13,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,390,Male,35-44,Returning,In-store,Card,None,Pharmacy,Wellness,1,286.75,0.042,0.252,286.75,274.7065,205.48,69.23,0,NA,3.7,274.7065,0.0034999999999740794
T0021783,2025-05-13T03:12:39Z,2025-05-13,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1894,Female,35-44,Returning,In-store,MobileMoney,None,Electronics,Mobile,1,5159.56,0.033,0.182,5159.56,4989.29452,4081.24,908.05,0,NA,4.1,4989.29452,0.004520000000411528
T0001097,2025-05-13T04:45:58Z,2025-05-13,2025,5,2025-05,2025Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,962,Male,18-24,New,Online,Card,None,Baby,Formula,3,571.96,0.056,0.207,1715.88,1619.79072,1284.49,335.3,0,25,4,1619.79072,7.200000000011642e-4
T0021794,2025-05-13T04:48:10Z,2025-05-13,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,724,Male,25-34,VIP,In-store,Card,None,Baby,Care,2,551.64,0.071,0.202,1103.28,1024.94712,817.91,207.04,0,NA,3.8,1024.94712,0.0028800000000046566
T0002294,2025-05-13T05:47:25Z,2025-05-13,2025,5,2025-05,2025Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,81,Female,35-44,Returning,In-store,Card,None,Electronics,Accessories,1,4784.64,0.032,0.186,4784.64,4631.5315200000005,3770.07,861.46,0,NA,4.8,4631.5315200000005,0.0015200000007098424
T0002322,2025-05-13T06:08:31Z,2025-05-13,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2279,Male,35-44,Returning,In-store,Card,None,Home,Cleaning,1,652.37,0.036,0.23,652.37,628.88468,484.24,144.64,0,NA,NA,628.88468,0.004680000000007567
T0017281,2025-05-13T06:31:21Z,2025-05-13,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,261,Female,35-44,New,Delivery,Cash,None,Fashion,Footwear,1,787.06,0.056,0.323,787.06,742.9846399999999,503,239.98,0,60,3.5,742.9846399999999,0.004639999999881184
T0014331,2025-05-13T06:46:32Z,2025-05-13,2025,5,2025-05,2025Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,942,Male,25-34,VIP,In-store,Cash,None,Beauty,Fragrance,1,1086.92,0.051,0.35,1086.92,1031.48708,670.47,361.02,0,NA,4.4,1031.48708,0.0029199999999036663
T0002849,2025-05-13T07:34:14Z,2025-05-13,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,934,Female,35-44,New,In-store,Card,None,Fashion,Footwear,1,833.83,0.058,0.328,833.83,785.46786,527.84,257.63,0,NA,4.5,785.46786,0.0021400000000539876
T0005014,2025-05-13T08:17:40Z,2025-05-13,2025,5,2025-05,2025Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,1577,Male,25-34,Returning,In-store,MobileMoney,None,Home,Cleaning,2,605.23,0.02,0.222,1210.46,1186.2508,922.9,263.35,0,NA,3.9,1186.2508,8.000000000265572e-4
T0002757,2025-05-13T08:42:11Z,2025-05-13,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1464,Female,45-54,New,Delivery,Cash,None,Baby,Diapers,4,615.22,0.029,0.223,2460.88,2389.51448,1856.65,532.86,0,71,4,2389.51448,0.004479999999603024
T0015851,2025-05-13T09:14:22Z,2025-05-13,2025,5,2025-05,2025Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1904,Male,25-34,New,Online,Card,None,Grocery,Dry,3,97.47,0.047,0.207,292.41,278.66673000000003,220.99,57.68,0,5,5,278.66673000000003,0.0032699999999863394
T0018714,2025-05-13T09:40:07Z,2025-05-13,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,1782,Male,35-44,Returning,In-store,Cash,None,Baby,Formula,1,565.51,0.007,0.296,565.51,561.55143,395.33,166.22,0,NA,NA,561.55143,0.0014300000000275759
T0022857,2025-05-13T10:16:15Z,2025-05-13,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,2136,Female,55+,Returning,In-store,Card,None,Grocery,Beverages,1,189.48,0.035,0.247,189.48,182.8482,137.69,45.16,0,NA,4,182.8482,0.0018000000000029104
T0000487,2025-05-13T10:19:46Z,2025-05-13,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,2314,Male,25-34,New,Delivery,Card,None,Grocery,Dry,3,130.43,0.052,0.188,391.29,370.94292,301.2,69.74,0,36,5,370.94292,0.002920000000017353
T0004982,2025-05-13T12:14:27Z,2025-05-13,2025,5,2025-05,2025Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1631,PreferNotSay,55+,Returning,In-store,MobileMoney,None,Electronics,Appliances,1,4237.49,0.04,0.139,4237.49,4067.9903999999997,3502.54,565.45,0,NA,3,4067.9903999999997,3.999999998995918e-4
T0007824,2025-05-13T14:10:00Z,2025-05-13,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,1844,Male,25-34,Returning,In-store,Card,None,Pharmacy,Personal Care,1,181.42,0.01,0.275,181.42,179.6058,130.22,49.39,0,NA,4.2,179.6058,0.004200000000025739
T0023233,2025-05-13T14:10:07Z,2025-05-13,2025,5,2025-05,2025Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,997,Female,18-24,New,In-store,Cash,None,Grocery,Dry,2,45.61,0.032,0.201,91.22,88.30095999999999,70.55,17.75,0,NA,3.2,88.30095999999999,9.599999999920783e-4
T0011044,2025-05-13T14:55:32Z,2025-05-13,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2425,Male,45-54,Returning,Delivery,MobileMoney,None,Grocery,Beverages,2,64.12,0.003,0.21,128.24,127.85528000000001,101.01,26.85,0,45,3.5,127.85528000000001,0.004719999999991842
T0016123,2025-05-13T15:06:18Z,2025-05-13,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1251,Male,25-34,New,In-store,Card,None,Home,Decor,1,701.56,0.031,0.265,701.56,679.8116399999999,499.66,180.15,0,NA,3.8,679.8116399999999,0.0016399999999521242
T0003544,2025-05-13T15:37:17Z,2025-05-13,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1939,Female,35-44,New,In-store,Card,None,Baby,Formula,3,638.38,0.035,0.238,1915.14,1848.1101,1408.26,439.85,0,NA,4.4,1848.1101,1.0000000020227162e-4
T0018753,2025-05-13T17:05:21Z,2025-05-13,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,633,Female,55+,New,In-store,Card,None,Grocery,Fresh,1,70.23,0.014,0.203,70.23,69.24678,55.19,14.06,0,NA,3.7,69.24678,0.0032199999999988904
T0022589,2025-05-13T17:09:59Z,2025-05-13,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,897,Female,25-34,New,In-store,Cash,None,Grocery,Dry,3,95.85,0.04,0.254,287.55,276.048,205.93,70.12,0,NA,4,276.048,0.0020000000000095497
T0019417,2025-05-13T18:07:58Z,2025-05-13,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,865,Female,35-44,New,In-store,Cash,None,Baby,Diapers,2,812.48,0.055,0.22,1624.96,1535.5872,1197.76,337.83,0,NA,3.4,1535.5872,0.0027999999999792635
T0017617,2025-05-13T19:19:07Z,2025-05-13,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1377,Male,18-24,New,Online,Card,None,Pharmacy,Personal Care,2,274.58,0.031,0.284,549.16,532.13604,381.01,151.13,0,21,3.9,532.13604,0.003960000000006403
T0006969,2025-05-13T20:15:00Z,2025-05-13,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,589,Male,25-34,Returning,In-store,Card,None,Electronics,Mobile,1,4231.69,0.004,0.176,4231.69,4214.763239999999,3472.96,741.8,0,NA,4.4,4214.763239999999,0.003239999999095744
T0015997,2025-05-13T20:24:51Z,2025-05-13,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,806,PreferNotSay,25-34,Returning,In-store,Card,None,Baby,Care,2,713.57,0.048,0.225,1427.14,1358.6372800000001,1052.95,305.69,0,NA,4.5,1358.6372800000001,0.0027199999999538704
T0018724,2025-05-13T20:40:15Z,2025-05-13,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,802,Male,35-44,VIP,In-store,Cash,None,Baby,Care,1,530.14,0.037,0.254,530.14,510.52482,380.85,129.67,0,NA,4.9,510.52482,0.0048199999999951615
T0014034,2025-05-13T23:33:23Z,2025-05-13,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,397,Female,18-24,New,In-store,Cash,None,Pharmacy,Wellness,1,238.12,0.018,0.222,238.12,233.83384,181.92,51.91,0,NA,NA,233.83384,0.003839999999996735
T0023031,2025-05-13T23:37:21Z,2025-05-13,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1908,Female,18-24,New,Online,Card,None,Grocery,Dry,2,81.3,0.017,0.183,162.6,159.8358,130.59,29.25,0,20,5,159.8358,0.004199999999997317
T0014463,2025-05-13T23:48:59Z,2025-05-13,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,2115,Male,35-44,New,Delivery,Cash,None,Electronics,Accessories,1,4373.19,0.046,0.187,4373.19,4172.023259999999,3391.85,780.17,0,65,4.2,4172.023259999999,0.0032599999985905015
T0010607,2025-05-14T01:10:36Z,2025-05-14,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1171,Female,35-44,Returning,Online,Card,None,Grocery,Snacks,1,70.96,0.039,0.15,70.96,68.19255999999999,57.96,10.23,0,19,4.7,68.19255999999999,0.0025599999999883494
T0020826,2025-05-14T01:26:16Z,2025-05-14,2025,5,2025-05,2025Q2,1,IslandMart Store 01,Pamplemousses,-20.12781205405367,57.56431166803455,366,Male,18-24,Returning,In-store,Cash,None,Grocery,Fresh,3,59.77,0.046,0.177,179.31,171.06174,140.78,30.28,0,NA,3.2,171.06174,0.0017399999999838656
T0010719,2025-05-14T02:08:10Z,2025-05-14,2025,5,2025-05,2025Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2449,Female,18-24,Returning,In-store,Cash,None,Grocery,Dry,1,95.96,0.035,0.209,95.96,92.60139999999998,73.25,19.35,0,NA,4.6,92.60139999999998,0.0013999999999896318
T0003440,2025-05-14T03:20:05Z,2025-05-14,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,1682,Male,25-34,New,In-store,Cash,None,Grocery,Beverages,2,169.38,0.023,0.234,338.76,330.96852,253.52,77.45,0,NA,3.4,330.96852,0.0014800000000150249
T0010551,2025-05-14T04:27:35Z,2025-05-14,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,1026,Male,25-34,Returning,In-store,Cash,None,Fashion,Men,1,528.16,0.019,0.329,528.16,518.12496,347.66,170.46,0,NA,4,518.12496,0.004959999999982756
T0012316,2025-05-14T05:20:45Z,2025-05-14,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,594,Male,55+,New,Delivery,Cash,None,Electronics,Mobile,1,6523.67,0.036,0.138,6523.67,6288.81788,5420.96,867.86,0,62,4.2,6288.81788,0.0021200000001044828
T0004255,2025-05-14T06:37:47Z,2025-05-14,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1406,PreferNotSay,35-44,New,In-store,Card,None,Fashion,Women,2,827.06,0.043,0.346,1654.12,1582.99284,1035.28,547.71,1,NA,NA,1582.99284,0.0028399999998782732
T0006967,2025-05-14T06:58:05Z,2025-05-14,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1471,Female,45-54,VIP,In-store,Card,None,Beauty,Skincare,2,823.85,0.079,0.312,1647.7,1517.5317,1044.06,473.47,0,NA,NA,1517.5317,0.0017000000000280124
T0020379,2025-05-14T07:15:06Z,2025-05-14,2025,5,2025-05,2025Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,194,Male,35-44,Returning,Online,Card,None,Beauty,Fragrance,2,783.83,0.026,0.357,1567.66,1526.90084,981.8,545.1,0,42,4.2,1526.90084,8.39999999925567e-4
T0011230,2025-05-14T07:17:33Z,2025-05-14,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,492,Male,45-54,Returning,In-store,Card,None,Fashion,Men,1,1188.82,0.037,0.295,1188.82,1144.83366,807.11,337.72,0,NA,4.4,1144.83366,0.003660000000081709
T0023470,2025-05-14T08:07:59Z,2025-05-14,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,1102,Female,35-44,Returning,In-store,Cash,None,Electronics,Accessories,1,3657.71,0.011,0.184,3657.71,3617.47519,2951.86,665.62,0,NA,3.4,3617.47519,0.004809999999906722
T0003146,2025-05-14T08:24:10Z,2025-05-14,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1287,Male,45-54,New,In-store,Card,None,Grocery,Dry,3,68.44,0.055,0.245,205.32,194.02739999999997,146.49,47.54,0,NA,3.5,194.02739999999997,0.0026000000000294676
T0022753,2025-05-14T08:51:46Z,2025-05-14,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,1274,Female,35-44,Returning,Online,MobileMoney,None,Pharmacy,Wellness,2,215.49,0.017,0.249,430.98,423.65334,318.16,105.49,0,5,3.3,423.65334,0.00334000000003698
T0021195,2025-05-14T10:25:21Z,2025-05-14,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,910,PreferNotSay,35-44,Returning,In-store,Cash,None,Home,Decor,1,748.03,0.001,0.232,748.03,747.28197,573.91,173.37,0,NA,4.8,747.28197,0.001970000000028449
T0000134,2025-05-14T10:35:08Z,2025-05-14,2025,5,2025-05,2025Q2,6,IslandMart Store 06,Rivière du Rempart,-20.036536377811963,57.724947458671785,2429,Male,18-24,Returning,Online,Card,None,Pharmacy,Personal Care,1,212.19,0.008,0.328,212.19,210.49248,141.45,69.04,0,12,3.5,210.49248,0.002479999999991378
T0017700,2025-05-14T10:39:38Z,2025-05-14,2025,5,2025-05,2025Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,1057,Male,55+,Returning,Online,Card,None,Home,Kitchen,2,390.11,0.046,0.2,780.22,744.32988,595.46,148.87,0,42,4.5,744.32988,1.2000000003808964e-4
T0006536,2025-05-14T12:38:03Z,2025-05-14,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,611,Male,35-44,Returning,In-store,Cash,None,Grocery,Beverages,2,117.46,0.035,0.289,234.92,226.69779999999997,161.18,65.52,0,NA,4.3,226.69779999999997,0.002200000000016189
T0014073,2025-05-14T12:45:09Z,2025-05-14,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,701,Male,45-54,Returning,In-store,Card,None,Grocery,Fresh,3,95.74,0.042,0.262,287.22,275.15676,203.07,72.09,0,NA,4.2,275.15676,0.0032400000000052387
T0007702,2025-05-14T13:19:20Z,2025-05-14,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,561,Male,25-34,Returning,In-store,Cash,None,Grocery,Beverages,3,66.9,0.033,0.168,200.7,194.0769,161.47,32.61,0,NA,3.9,194.0769,0.003100000000017644
T0009647,2025-05-14T14:09:37Z,2025-05-14,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1306,Female,25-34,Returning,In-store,Cash,None,Baby,Diapers,1,903.02,0.038,0.112,903.02,868.70524,771.41,97.3,0,NA,4.7,868.70524,0.00476000000003296
T0018270,2025-05-14T14:41:47Z,2025-05-14,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,2455,Female,45-54,New,In-store,Cash,None,Grocery,Beverages,1,58.46,0.029,0.248,58.46,56.76466,42.68,14.08,1,NA,4.1,56.76466,0.004660000000001219
T0011373,2025-05-14T16:17:47Z,2025-05-14,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,1482,Female,35-44,Returning,Delivery,Card,None,Grocery,Fresh,2,95.05,0.004,0.228,190.1,189.3396,146.17,43.17,0,62,5,189.3396,4.000000000132786e-4
T0010172,2025-05-14T16:36:55Z,2025-05-14,2025,5,2025-05,2025Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,1515,Female,25-34,Returning,Online,Card,None,Electronics,Mobile,1,4289.54,0.023,0.168,4289.54,4190.88058,3486.81,704.07,0,12,4.1,4190.88058,5.799999998998828e-4
T0000828,2025-05-14T16:40:47Z,2025-05-14,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1491,Female,45-54,Returning,In-store,Cash,None,Electronics,Accessories,1,6030.97,0.014,0.128,6030.97,5946.53642,5185.38,761.16,0,NA,4,5946.53642,0.0035799999996015686
T0022996,2025-05-14T16:49:25Z,2025-05-14,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,41,Female,35-44,VIP,In-store,Cash,None,Home,Kitchen,2,342.6,0.055,0.225,685.2,647.514,501.82,145.69,0,NA,3.6,647.514,0.004000000000019099
T0011662,2025-05-14T18:43:07Z,2025-05-14,2025,5,2025-05,2025Q2,9,IslandMart Store 09,Port Louis,-20.158312740003655,57.47250944285822,759,Female,18-24,Returning,In-store,Card,None,Electronics,Mobile,1,4336.85,0.045,0.171,4336.85,4141.69175,3433.46,708.23,0,NA,3.6,4141.69175,0.001750000000356522
T0000559,2025-05-14T20:09:54Z,2025-05-14,2025,5,2025-05,2025Q2,12,IslandMart Store 12,Plaines Wilhems,-20.28937462867736,57.45593342422749,2488,Female,25-34,Returning,In-store,Card,None,Grocery,Beverages,3,70.71,0.025,0.2,212.13,206.82675,165.46,41.37,0,NA,NA,206.82675,0.003250000000008413
T0000046,2025-05-14T21:12:47Z,2025-05-14,2025,5,2025-05,2025Q2,8,IslandMart Store 08,Savanne,-20.483873453366627,57.53126940834703,1477,Female,25-34,Returning,In-store,Card,None,Pharmacy,Wellness,2,187.87,0.042,0.279,375.74,359.95892,259.53,100.43,0,NA,4.9,359.95892,0.0010800000000017462
T0008244,2025-05-14T23:44:34Z,2025-05-14,2025,5,2025-05,2025Q2,7,IslandMart Store 07,Black River,-20.37842230013073,57.37749390052148,2289,Female,45-54,Returning,In-store,Cash,None,Electronics,Mobile,1,5869.65,0.011,0.164,5869.65,5805.08385,4853.05,952.03,0,NA,3.5,5805.08385,0.0038500000000567525
T0005097,2025-05-15T00:33:23Z,2025-05-15,2025,5,2025-05,2025Q2,4,IslandMart Store 04,Pamplemousses,-20.097456163422862,57.57448002430312,2191,Female,55+,New,In-store,MobileMoney,None,Grocery,Fresh,3,90.16,0.051,0.262,270.48,256.68552,189.44,67.25,0,NA,3.8,256.68552,0.004480000000000928
T0003940,2025-05-15T00:40:00Z,2025-05-15,2025,5,2025-05,2025Q2,3,IslandMart Store 03,Plaines Wilhems,-20.283854671551527,57.490571303838465,677,Female,35-44,Returning,In-store,Cash,None,Pharmacy,OTC,2,209.82,0.043,0.31,419.64,401.59547999999995,277.1,124.5,0,NA,3.9,401.59547999999995,0.004520000000070468
T0010866,2025-05-15T00:43:52Z,2025-05-15,2025,5,2025-05,2025Q2,2,IslandMart Store 02,Moka,-20.190172770008743,57.47793486185042,53,Female,25-34,New,In-store,Card,None,Grocery,Dry,2,101.9,0.01,0.273,203.8,201.762,146.68,55.08,0,NA,5,201.762,0.0020000000000095497
T0008608,2025-05-15T01:26:28Z,2025-05-15,2025,5,2025-05,2025Q2,5,IslandMart Store 05,Black River,-20.34485764110588,57.362613537186526,1336,Female,45-54,Returning,In-store,Card,None,Grocery,Beverages,3,105.56,0.002,0.252,316.68,316.04664,236.41,79.64,0,NA,2.9,316.04664,0.003359999999986485
T0007685,2025-05-15T01:38:10Z,2025-05-15,2025,5,2025-05,2025Q2,10,IslandMart Store 10,Black River,-20.391351168727777,57.39401778902976,2093,Female,45-54,Returning,In-store,Card,None,Baby,Diapers,1,656.58,0.006,0.197,656.58,652.64052,524.07,128.57,0,NA,4.5,652.64052,5.200000000513683e-4
T0017021,2025-05-15T01:58:06Z,2025-05-15,2025,5,2025-05,2025Q2,11,IslandMart Store 11,Moka,-20.21829716408683,57.48904435100028,2249,Male,18-24,Returning,In-store,Card,None,Electronics,Appliances,1,4097.98,0.048,0.097,4097.98,3901.2769599999992,3522.86,378.42,0,NA,4.1,3901.2769599999992,0.0030400000009649375
